Latitude,Longitude,Accident_Severity,Date,Day_of_Week,Time,Speed_Limit,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,fatal,serious,slight,in_london
51.486624,-0.170958,3,2011-01-24,2,20:45,30.0,8,2,1,1,0,0,1,True
51.509951,-0.156045,3,2011-01-24,2,18:48,30.0,1,2,1,1,0,0,1,True
51.464812,-0.299099,3,2011-01-13,5,13:18,30.0,1,1,1,1,0,0,1,True
51.515735,-0.175125,3,2011-01-14,6,21:15,30.0,2,2,1,1,0,0,1,True
51.500004,-0.141174,3,2011-11-01,3,20:30,30.0,1,1,1,1,0,0,1,True
51.540954,-0.10951,3,2011-12-01,4,10:05,30.0,2,2,1,1,0,0,1,True
51.578375,-0.006925,3,2011-01-15,7,16:30,30.0,1,1,1,1,0,0,1,True
51.500011,-0.026052,3,2011-01-25,3,16:12,30.0,1,2,1,1,0,0,1,True
51.522491,-0.102202,3,2011-01-25,3,21:45,30.0,1,1,1,1,0,0,1,True
51.563745,-0.073215,3,2011-01-22,7,09:06,30.0,2,2,1,1,0,0,1,True
51.516894,-0.073319,3,2011-01-17,2,10:50,30.0,2,2,1,1,0,0,1,True
51.403206,-0.274069,3,2011-02-01,1,12:10,30.0,1,1,1,1,0,0,1,True
51.521989,0.096276,3,2011-02-18,6,06:50,30.0,1,1,1,1,0,0,1,True
51.478475,-0.323649,3,2011-03-21,2,13:41,30.0,1,1,1,1,0,0,1,True
51.514266,-0.055703,3,2011-03-30,4,16:28,30.0,2,2,1,1,0,0,1,True
51.448045,-0.223591,3,2011-03-30,4,07:05,30.0,1,1,1,1,0,0,1,True
51.440292,-0.187056,3,2011-03-30,4,18:54,30.0,1,1,1,1,0,0,1,True
51.407394,-0.283689,3,2011-02-04,7,17:00,30.0,1,1,1,1,0,0,1,True
51.558503,-0.055259,3,2011-01-04,6,18:45,30.0,1,1,1,1,0,0,1,True
51.527681,-0.174215,3,2011-01-04,6,18:59,30.0,1,1,1,1,0,0,1,True
51.461183,-0.160027,3,2011-01-04,6,19:00,30.0,1,1,1,1,0,0,1,True
51.546541,-0.055192,3,2011-01-04,6,14:35,30.0,1,1,1,1,0,0,1,True
51.448887,-0.32977,3,2011-04-04,2,15:20,30.0,1,1,1,1,0,0,1,True
51.425724,-0.294941,3,2011-03-17,5,17:46,30.0,1,1,1,1,0,0,1,True
51.485669,-0.173157,3,2011-03-25,6,08:16,30.0,1,1,1,2,0,0,1,True
51.493164,-0.282342,3,2011-02-04,7,10:35,30.0,1,1,1,1,0,0,1,True
51.632814,-0.06263,3,2011-03-30,4,15:22,30.0,1,1,1,1,0,0,1,True
51.510719,-0.142035,3,2011-03-30,4,10:50,30.0,1,1,1,1,0,0,1,True
51.492468,-0.2295,3,2011-03-25,6,11:20,30.0,1,1,1,1,0,0,1,True
51.555079,0.061011,3,2011-03-29,3,08:20,30.0,1,1,1,1,0,0,1,True
51.554318,0.058235,3,2011-03-30,4,16:30,30.0,1,1,1,1,0,0,1,True
51.445382,-0.329898,2,2011-06-04,4,16:40,30.0,1,1,1,1,0,1,0,True
51.424028,-0.141958,3,2011-03-25,6,17:50,30.0,1,1,1,1,0,0,1,True
51.481227,-0.176647,3,2011-03-27,1,12:27,30.0,1,1,1,1,0,0,1,True
51.472602,-0.165616,2,2011-03-25,6,20:18,30.0,1,1,1,1,0,1,0,True
51.455184,-0.311116,2,2011-02-04,7,14:25,30.0,1,1,1,1,0,1,0,True
51.588759,-0.020041,3,2011-03-25,6,17:58,30.0,1,1,1,1,0,0,1,True
51.432755,-0.417973,3,2011-04-04,2,05:28,30.0,1,1,1,1,0,0,1,True
51.54934,-0.077718,3,2011-03-30,4,17:10,30.0,2,2,1,1,0,0,1,True
51.506404,-0.2353,3,2011-02-04,7,19:00,30.0,1,1,1,1,0,0,1,True
51.597543,-0.013017,3,2011-03-14,2,11:10,30.0,1,1,1,2,0,0,1,True
51.571531,0.180669,3,2011-03-31,5,19:20,30.0,1,1,1,1,0,0,1,True
51.464452,-0.162055,3,2011-10-03,5,14:28,30.0,1,1,1,1,0,0,1,True
51.471809,-0.237067,3,2011-03-30,4,08:06,30.0,1,1,1,1,0,0,1,True
51.524484,-0.176794,3,2011-06-04,4,15:30,30.0,1,1,1,1,0,0,1,True
51.563505,-0.058652,3,2011-06-04,4,16:30,30.0,1,1,1,1,0,0,1,True
51.512198,-0.144569,3,2011-08-04,6,18:55,30.0,1,1,1,1,0,0,1,True
51.543882,-0.07391,3,2011-01-04,6,18:09,30.0,1,1,1,1,0,0,1,True
51.46461,-0.266858,2,2011-03-28,2,07:50,30.0,1,1,1,1,0,1,0,True
51.448856,-0.148146,3,2011-03-23,4,07:45,30.0,1,1,1,2,0,0,1,True
51.608698,-0.067124,3,2011-03-28,2,12:45,30.0,8,1,1,1,0,0,1,True
51.501497,-0.292547,3,2011-06-04,4,19:21,30.0,1,1,1,1,0,0,1,True
51.500567,-0.194462,3,2011-03-30,4,16:25,30.0,1,2,1,1,0,0,1,True
51.482076,-0.173445,3,2011-08-04,6,06:45,30.0,1,1,1,1,0,0,1,True
51.4955,-0.1294,3,2011-06-04,4,09:00,30.0,1,1,1,1,0,0,1,True
51.520932,-0.056428,2,2011-05-04,3,22:07,30.0,1,1,1,2,0,1,0,True
51.535385,-0.0822,3,2011-09-04,7,16:35,30.0,1,1,1,1,0,0,1,True
51.527134,-0.078077,3,2011-10-04,1,19:18,30.0,1,1,1,1,0,0,1,True
51.553344,-0.005135,3,2011-11-04,2,18:22,30.0,1,1,1,1,0,0,1,True
51.506413,-0.194519,3,2011-09-04,7,13:30,30.0,1,1,1,1,0,0,1,True
51.606169,0.055236,3,2011-01-04,6,19:02,30.0,1,1,1,1,0,0,1,True
51.581652,0.0013,3,2011-03-19,7,17:50,30.0,1,1,2,1,0,0,1,True
51.591943,0.18078,3,2011-03-23,4,16:50,50.0,1,1,1,1,0,0,1,True
51.557196,-0.068731,2,2011-03-20,1,20:25,30.0,1,2,1,1,0,1,0,True
51.501704,-0.215886,3,2011-03-28,2,18:15,30.0,1,1,1,1,0,0,1,True
51.535155,-0.062743,3,2011-08-04,6,18:00,30.0,1,1,1,1,0,0,1,True
51.49859,-0.165581,3,2011-04-04,2,08:50,30.0,1,1,1,1,0,0,1,True
51.496881,-0.125741,3,2011-06-04,4,16:30,30.0,1,1,1,1,0,0,1,True
51.421274,-0.207657,3,2011-06-04,4,08:49,30.0,1,1,1,1,0,0,1,True
51.464055,-0.1769,3,2011-07-04,5,22:15,30.0,1,1,1,1,0,0,1,True
51.461093,-0.160031,3,2011-07-04,5,00:30,30.0,1,1,1,1,0,0,1,True
51.600557,-0.037145,3,2011-07-04,5,08:39,30.0,1,1,1,1,0,0,1,True
51.524604,-0.077319,3,2011-08-04,6,15:35,30.0,1,1,1,1,0,0,1,True
51.5132,-0.197277,3,2011-08-04,6,16:20,30.0,1,1,1,1,0,0,1,True
51.464675,-0.130661,2,2011-09-04,7,13:49,30.0,1,1,1,1,0,1,0,True
51.402886,-0.301398,3,2011-11-04,2,09:13,30.0,1,1,1,1,0,0,1,True
51.570233,-0.02532,3,2011-11-04,2,06:10,30.0,1,1,1,1,0,0,1,True
51.501659,-0.160559,3,2011-12-04,3,09:00,30.0,1,1,1,1,0,0,1,True
51.472022,-0.203653,2,2011-12-04,3,07:37,30.0,1,1,1,1,0,1,0,True
51.428394,-0.145089,3,2011-12-04,3,08:15,30.0,1,1,1,1,0,0,1,True
51.448289,-0.163568,3,2011-12-04,3,14:02,30.0,1,1,1,2,0,0,1,True
51.501621,-0.175401,3,2011-12-04,3,19:08,30.0,1,1,1,2,0,0,1,True
51.517795,-0.04085,3,2011-12-04,3,13:30,30.0,1,1,1,1,0,0,1,True
51.480177,-0.178561,3,2011-12-04,3,07:36,30.0,1,1,1,1,0,0,1,True
51.501693,-0.168482,3,2011-04-13,4,12:55,30.0,1,1,1,1,0,0,1,True
51.452243,-0.344472,3,2011-04-13,4,16:30,30.0,1,1,1,1,0,0,1,True
51.485986,-0.234936,3,2011-04-15,6,18:05,30.0,1,1,1,1,0,0,1,True
51.411079,-0.308284,3,2011-10-04,1,17:15,30.0,1,1,2,1,0,0,1,True
51.514977,-0.127016,3,2011-08-04,6,14:30,30.0,1,1,1,2,0,0,1,True
51.461717,-0.290289,2,2011-09-04,7,15:30,30.0,1,1,1,1,0,1,0,True
51.574096,-0.014473,3,2011-10-04,1,20:06,30.0,1,1,1,1,0,0,1,True
51.383606,-0.250088,3,2011-11-04,2,18:15,30.0,1,1,1,1,0,0,1,True
51.425254,-0.139894,3,2011-04-16,7,14:20,30.0,1,1,1,1,0,0,1,True
51.482343,-0.179051,3,2011-04-15,6,20:15,30.0,1,1,1,1,0,0,1,True
51.50921,-0.195129,3,2011-07-04,5,10:37,30.0,1,1,1,1,0,0,1,True
51.539157,0.004194,3,2011-04-17,1,00:37,30.0,1,1,1,1,0,0,1,True
51.439998,-0.179729,3,2011-04-18,2,19:45,30.0,1,1,1,1,0,0,1,True
51.492724,-0.169994,3,2011-04-17,1,10:00,30.0,1,1,1,1,0,0,1,True
51.511734,-0.132338,2,2011-04-15,6,08:50,30.0,1,1,1,1,0,1,0,True
51.520934,-0.145367,3,2011-04-18,2,08:35,30.0,1,1,1,1,0,0,1,True
51.47833,-0.181227,3,2011-03-21,2,18:30,30.0,1,1,1,2,0,0,1,True
51.520607,-0.074892,3,2011-11-04,2,17:29,30.0,2,2,1,1,0,0,1,True
51.529656,-0.013524,3,2011-04-15,6,16:47,30.0,1,1,1,1,0,0,1,True
51.604,0.019613,3,2011-04-18,2,19:40,30.0,1,1,1,1,0,0,1,True
51.505685,-0.130856,3,2011-04-19,3,19:14,30.0,1,1,1,1,0,0,1,True
51.535625,-0.0049,3,2011-04-15,6,14:00,30.0,1,1,1,1,0,0,1,True
51.490604,-0.213294,3,2011-04-16,7,13:16,30.0,1,1,1,1,0,0,1,True
51.51699,-0.157635,3,2011-04-17,1,14:00,30.0,1,1,1,1,0,0,1,True
51.511183,-0.011301,3,2011-04-18,2,21:20,30.0,1,1,1,1,0,0,1,True
51.535597,-0.029848,3,2011-04-18,2,18:23,30.0,1,1,1,1,0,0,1,True
51.535369,-0.070232,3,2011-04-18,2,16:30,30.0,1,1,1,1,0,0,1,True
51.560418,-0.056908,3,2011-04-18,2,19:13,30.0,1,1,1,2,0,0,1,True
51.445471,-0.329895,3,2011-04-18,2,18:46,30.0,1,1,1,1,0,0,1,True
51.533978,-0.16286,3,2011-04-19,3,16:00,30.0,1,1,1,1,0,0,1,True
51.418388,-0.316212,2,2011-04-26,3,14:54,30.0,1,1,1,1,0,1,0,True
51.470216,-0.24476,3,2011-04-19,3,19:25,30.0,1,1,1,1,0,0,1,True
51.522171,-0.04441,3,2011-04-19,3,18:40,30.0,1,1,1,1,0,0,1,True
51.451621,-0.43675,3,2011-04-19,3,18:08,30.0,1,1,1,1,0,0,1,True
51.563029,0.109561,3,2011-04-20,4,12:33,30.0,1,1,1,1,0,0,1,True
51.394725,-0.253976,3,2011-04-20,4,09:15,30.0,1,1,1,1,0,0,1,True
51.511042,-0.05656,3,2011-04-20,4,12:53,30.0,1,1,1,1,0,0,1,True
51.464779,-0.302988,3,2011-11-04,2,18:31,30.0,1,1,1,1,0,0,1,True
51.608823,-0.085749,3,2011-04-19,3,14:50,30.0,1,1,1,1,0,0,1,True
51.533512,-0.007588,3,2011-04-21,5,16:20,30.0,1,1,1,1,0,0,1,True
51.498672,-0.199868,3,2011-04-21,5,20:05,30.0,1,1,1,1,0,0,1,True
51.567361,-0.096438,3,2011-04-22,6,17:04,30.0,1,1,1,1,0,0,1,True
51.535627,-0.005045,3,2011-04-23,7,12:50,30.0,1,1,1,1,0,0,1,True
51.449652,-0.295489,3,2011-04-23,7,13:47,30.0,1,1,1,1,0,0,1,True
51.5402,-0.052434,3,2011-04-23,7,17:30,30.0,1,1,1,1,0,0,1,True
51.51469,-0.065053,3,2011-04-24,1,15:15,30.0,1,1,1,1,0,0,1,True
51.527121,-0.213739,3,2011-04-25,2,19:22,30.0,1,1,1,1,0,0,1,True
51.522277,-0.077993,3,2011-04-25,2,11:45,30.0,1,1,1,2,0,0,1,True
51.524801,-0.034927,3,2011-04-25,2,14:02,30.0,1,1,1,1,0,0,1,True
51.514567,-0.146491,2,2011-04-25,2,15:30,30.0,1,1,1,1,0,1,0,True
51.534318,-0.161549,3,2011-04-25,2,11:23,30.0,1,1,1,1,0,0,1,True
51.500221,-0.19534,3,2011-04-26,3,13:29,30.0,1,1,1,1,0,0,1,True
51.503627,-0.235983,3,2011-04-19,3,18:15,30.0,1,1,1,1,0,0,1,True
51.58545,0.200968,3,2011-04-18,2,21:40,30.0,1,1,1,1,0,0,1,True
51.523796,-0.167307,3,2011-04-17,1,19:25,30.0,1,1,1,1,0,0,1,True
51.521988,-0.201543,3,2011-04-20,4,18:10,30.0,1,1,1,1,0,0,1,True
51.535075,-0.16397,3,2011-04-21,5,09:25,30.0,1,1,1,1,0,0,1,True
51.420788,-0.371498,3,2011-04-21,5,17:10,30.0,1,1,1,1,0,0,1,True
51.484321,-0.220021,3,2011-04-19,3,08:28,30.0,1,1,1,1,0,0,1,True
51.568407,-0.094374,2,2011-04-19,3,08:30,30.0,1,1,1,1,0,1,0,True
51.535031,-0.077023,3,2011-04-18,2,08:10,30.0,1,1,1,1,0,0,1,True
51.481575,-0.181674,3,2011-04-25,2,09:55,30.0,1,1,1,1,0,0,1,True
51.494037,-0.214312,3,2011-02-17,5,12:30,30.0,1,1,1,1,0,0,1,True
51.494902,-0.182872,3,2011-04-22,6,10:50,30.0,1,1,1,1,0,0,1,True
51.441926,-0.391467,3,2011-04-19,3,07:50,30.0,1,1,1,1,0,0,1,True
51.471507,-0.211161,3,2011-04-25,2,13:52,30.0,1,1,1,1,0,0,1,True
51.546188,-0.071938,3,2011-04-26,3,16:20,30.0,1,1,1,1,0,0,1,True
51.549839,-0.075245,3,2011-04-26,3,13:56,30.0,1,1,1,1,0,0,1,True
51.527586,-0.197141,3,2011-04-26,3,13:02,30.0,1,1,1,1,0,0,1,True
51.510893,-0.119113,3,2011-04-26,3,17:02,30.0,1,1,1,1,0,0,1,True
51.448496,-0.14816,3,2011-04-26,3,10:30,30.0,1,1,1,1,0,0,1,True
51.470953,-0.169425,3,2011-04-27,4,11:20,30.0,1,1,1,1,0,0,1,True
51.556575,-0.074672,3,2011-04-28,5,00:42,30.0,1,1,1,1,0,0,1,True
51.419081,-0.199545,3,2011-04-27,4,18:10,30.0,1,1,1,1,0,0,1,True
51.501064,-0.139978,3,2011-04-28,5,09:17,30.0,1,1,1,1,0,0,1,True
51.418809,-0.301815,3,2011-04-28,5,06:28,30.0,1,1,1,1,0,0,1,True
51.47845,-0.148675,3,2011-04-28,5,11:34,30.0,1,1,1,1,0,0,1,True
51.465519,-0.155534,3,2011-04-28,5,20:39,30.0,1,1,1,1,0,0,1,True
51.557986,-0.089472,3,2011-04-28,5,08:10,30.0,1,1,1,1,0,0,1,True
51.53184,0.047705,3,2011-04-29,6,22:29,30.0,1,1,1,1,0,0,1,True
51.508944,-0.154933,3,2011-04-30,7,13:05,30.0,1,1,1,1,0,0,1,True
51.620576,-0.06214,3,2011-04-21,5,10:48,30.0,1,1,1,1,0,0,1,True
51.558326,0.070679,3,2011-04-20,4,10:39,30.0,1,1,1,1,0,0,1,True
51.595508,0.021835,3,2011-04-25,2,16:45,30.0,1,1,1,1,0,0,1,True
51.606613,0.019295,3,2011-04-24,1,20:15,30.0,1,1,2,1,0,0,1,True
51.523977,-0.214006,3,2011-04-30,7,11:15,30.0,1,1,1,1,0,0,1,True
51.618586,-0.056013,3,2011-09-04,7,17:15,30.0,1,1,1,1,0,0,1,True
51.521128,-0.192351,3,2011-04-18,2,19:05,30.0,1,1,1,1,0,0,1,True
51.443555,-0.302911,2,2011-04-21,5,10:20,30.0,1,1,1,1,0,1,0,True
51.495843,-0.208911,3,2011-04-23,7,19:05,30.0,1,1,1,1,0,0,1,True
51.439401,-0.332994,3,2011-04-18,2,09:18,30.0,1,1,1,1,0,0,1,True
51.601796,0.114102,3,2011-04-27,4,09:25,30.0,1,1,2,1,0,0,1,True
51.406362,-0.162229,3,2011-04-28,5,09:41,30.0,1,1,1,1,0,0,1,True
51.488215,-0.313065,3,2011-04-15,6,08:50,40.0,1,1,1,1,0,0,1,True
51.573356,-0.07252,3,2011-04-17,1,13:24,30.0,1,1,1,2,0,0,1,True
51.419095,-0.200407,3,2011-04-21,5,13:53,30.0,1,1,1,1,0,0,1,True
51.458611,-0.208786,3,2011-04-25,2,20:05,30.0,1,1,1,1,0,0,1,True
51.527482,-0.023278,3,2011-04-26,3,16:20,30.0,1,1,1,1,0,0,1,True
51.422159,-0.160301,3,2011-04-20,4,08:30,30.0,1,1,1,1,0,0,1,True
51.496231,-0.252549,2,2011-09-05,2,17:05,30.0,1,1,1,1,0,1,0,True
51.608381,0.215365,3,2011-04-28,5,19:40,30.0,1,1,1,1,0,0,1,True
51.455038,-0.192805,3,2011-04-29,6,19:27,30.0,1,1,1,1,0,0,1,True
51.374859,-0.303442,3,2011-04-26,3,15:29,30.0,1,1,1,1,0,0,1,True
51.406351,-0.336065,3,2011-04-30,7,14:02,30.0,1,1,1,1,0,0,1,True
51.52084,-0.056287,3,2011-04-21,5,12:10,30.0,1,1,1,1,0,0,1,True
51.464118,-0.288472,2,2011-10-05,3,15:45,30.0,1,1,1,1,0,1,0,True
51.485689,-0.145789,2,2011-05-05,5,07:51,30.0,1,1,2,1,0,1,0,True
51.561734,0.086416,3,2011-04-28,5,10:30,30.0,1,1,1,2,0,0,1,True
51.393541,-0.24094,3,2011-04-28,5,08:25,30.0,1,1,1,1,0,0,1,True
51.542215,-0.076432,2,2011-04-21,5,14:55,30.0,1,1,1,1,0,1,0,True
51.556919,-0.046526,2,2011-04-05,4,08:10,30.0,1,1,1,1,0,1,0,True
51.533496,-0.022585,2,2011-08-05,1,03:07,30.0,1,1,1,2,0,1,0,True
51.561777,-0.073875,2,2011-04-25,2,18:32,30.0,1,1,1,1,0,1,0,True
51.555691,0.142258,2,2011-10-05,3,07:15,30.0,1,1,1,1,0,1,0,True
51.515939,-0.0699,2,2011-05-14,7,18:35,30.0,1,1,1,1,0,1,0,True
51.555816,-0.05595,3,2011-05-18,4,19:50,30.0,1,1,1,1,0,0,1,True
51.541586,-0.076459,2,2011-05-24,3,14:43,30.0,1,1,1,1,0,1,0,True
51.534796,-0.090155,3,2011-05-16,2,13:03,30.0,1,1,1,1,0,0,1,True
51.504874,-0.193859,3,2011-01-25,3,08:51,30.0,1,1,1,1,0,0,1,True
51.400466,-0.265115,2,2011-05-13,6,09:00,30.0,1,1,1,1,0,1,0,True
51.429413,-0.295092,2,2011-05-26,5,21:48,30.0,1,2,2,1,0,1,0,True
51.537078,0.036115,2,2011-05-28,7,19:19,30.0,1,1,1,1,0,1,0,True
51.522906,-0.077967,3,2011-05-26,5,09:13,30.0,1,1,1,1,0,0,1,True
51.528669,0.033577,3,2011-05-28,7,11:56,30.0,1,1,1,1,0,0,1,True
51.523282,-0.084438,2,2011-05-27,6,06:33,30.0,1,1,1,1,0,1,0,True
51.423223,-0.321069,3,2011-05-26,5,11:00,30.0,1,1,1,2,0,0,1,True
51.601704,0.173305,3,2011-05-26,5,09:50,30.0,1,1,1,1,0,0,1,True
51.531894,-0.061296,2,2011-01-06,4,14:00,30.0,1,1,1,1,0,1,0,True
51.483909,-0.21658,3,2011-05-22,1,23:33,30.0,1,1,1,1,0,0,1,True
51.494518,-0.158253,2,2011-06-05,6,15:45,30.0,1,1,1,1,0,1,0,True
51.539456,-0.056359,3,2011-02-06,5,10:29,30.0,1,1,1,1,0,0,1,True
51.485863,-0.23278,2,2011-06-13,2,08:15,30.0,1,1,1,1,0,1,0,True
51.609003,-0.085742,2,2011-06-13,2,17:00,30.0,1,1,1,1,0,1,0,True
51.532339,0.050034,2,2011-02-06,5,10:35,30.0,1,1,1,1,0,1,0,True
51.535351,0.052621,3,2011-01-31,2,20:11,30.0,1,1,1,1,0,0,1,True
51.566692,-0.094013,3,2011-09-06,5,18:00,30.0,1,1,1,1,0,0,1,True
51.465915,-0.169339,2,2011-09-06,5,14:40,30.0,1,1,1,1,0,1,0,True
51.475154,-0.336731,3,2011-04-06,7,19:33,30.0,1,1,1,1,0,0,1,True
51.474845,-0.182662,3,2011-06-06,2,11:58,30.0,2,2,1,1,0,0,1,True
51.551547,-0.075173,3,2011-06-14,3,10:40,30.0,1,1,1,1,0,0,1,True
51.540449,-0.072901,2,2011-06-15,4,18:55,30.0,1,1,1,2,0,1,0,True
51.505954,-0.229265,2,2011-06-13,2,16:46,30.0,1,1,1,1,0,1,0,True
51.532434,-0.083189,2,2011-06-16,5,18:07,30.0,1,1,1,1,0,1,0,True
51.510854,-0.066945,2,2011-01-06,4,17:30,30.0,1,1,1,1,0,1,0,True
51.512867,-0.041926,2,2011-09-06,5,07:40,30.0,1,1,1,1,0,1,0,True
51.552265,-0.086106,2,2011-06-15,4,04:30,30.0,1,1,1,1,0,1,0,True
51.427942,-0.167836,2,2011-06-18,7,12:20,30.0,1,1,1,2,0,1,0,True
51.537113,-0.061506,2,2011-06-22,4,11:31,30.0,2,2,1,1,0,1,0,True
51.554617,0.046275,2,2011-06-23,5,16:57,30.0,1,1,2,1,0,1,0,True
51.516564,-0.147707,3,2011-06-14,3,18:15,30.0,1,1,1,1,0,0,1,True
51.480133,-0.193109,2,2011-08-06,4,06:40,30.0,1,1,1,2,0,1,0,True
51.504646,-0.208278,2,2011-06-28,3,17:15,30.0,1,2,1,1,0,1,0,True
51.638582,-0.041718,3,2011-03-24,5,15:05,30.0,1,1,1,1,0,0,1,True
51.580106,-0.002953,2,2011-01-07,6,08:35,30.0,1,1,1,1,0,1,0,True
51.414102,-0.220881,2,2011-05-07,3,06:50,30.0,1,1,1,1,0,1,0,True
51.549413,-0.060262,3,2011-06-07,4,16:15,30.0,1,1,1,1,0,0,1,True
51.523523,-0.07722,2,2011-06-07,4,15:49,30.0,1,1,1,1,0,1,0,True
51.412555,-0.286084,3,2011-10-07,1,17:00,30.0,1,1,1,1,0,0,1,True
51.504429,-0.217653,2,2011-03-07,1,11:45,30.0,1,1,1,1,0,1,0,True
51.509317,-0.127393,2,2011-12-07,3,13:05,30.0,1,1,1,1,0,1,0,True
51.547679,0.036733,2,2011-06-23,5,07:19,30.0,1,1,1,1,0,1,0,True
51.562703,-0.092016,2,2011-06-07,4,07:30,30.0,1,1,1,1,0,1,0,True
51.511647,-0.028143,2,2011-06-29,4,08:38,30.0,1,1,1,1,0,1,0,True
51.493333,-0.245168,2,2011-06-30,5,19:10,30.0,1,1,1,1,0,1,0,True
51.527452,-0.053699,3,2011-03-07,1,12:48,30.0,1,1,1,1,0,0,1,True
51.61426,0.218396,2,2011-07-22,6,07:05,30.0,1,1,1,1,0,1,0,True
51.525406,-0.055084,2,2011-07-25,2,10:38,30.0,1,1,1,1,0,1,0,True
51.403773,-0.275917,3,2011-11-07,2,17:45,30.0,1,1,1,1,0,0,1,True
51.570504,-0.096162,3,2011-07-27,4,08:20,30.0,1,1,1,1,0,0,1,True
51.562808,0.009418,3,2011-11-07,2,20:07,30.0,1,1,1,1,0,0,1,True
51.51211,-0.007658,3,2011-07-28,5,00:23,30.0,1,1,1,1,0,0,1,True
51.521751,-0.046158,3,2011-07-28,5,17:50,30.0,1,1,1,1,0,0,1,True
51.45796,-0.322817,2,2011-07-24,1,00:01,30.0,1,1,1,2,0,1,0,True
51.553916,-0.03901,2,2011-03-08,4,14:15,30.0,1,1,1,1,0,1,0,True
51.490225,-0.18277,3,2011-02-08,3,15:04,30.0,1,1,1,2,0,0,1,True
51.591926,0.22005,3,2011-07-31,1,15:00,30.0,1,1,1,1,0,0,1,True
51.525854,-0.08779,2,2011-07-29,6,22:50,30.0,1,1,1,1,0,1,0,True
51.5455,-0.03591,2,2011-09-08,3,22:04,30.0,1,1,1,1,0,1,0,True
51.509454,-0.026076,2,2011-11-08,5,18:17,30.0,1,1,1,1,0,1,0,True
51.480175,-0.178417,2,2011-05-08,6,10:30,30.0,1,1,1,2,0,1,0,True
51.501145,-0.150781,2,2011-09-08,3,03:16,30.0,1,1,1,1,0,1,0,True
51.436556,-0.254971,2,2011-07-24,1,15:40,30.0,1,1,1,1,0,1,0,True
51.412857,-0.192455,2,2011-08-08,2,17:09,30.0,1,1,1,1,0,1,0,True
51.526525,-0.057487,2,2011-07-08,1,12:05,30.0,1,1,1,1,0,1,0,True
51.543129,-0.055482,3,2011-08-18,5,23:00,30.0,1,1,1,1,0,0,1,True
51.52489,-0.034923,2,2011-08-22,2,08:25,30.0,1,1,1,1,0,1,0,True
51.565032,0.196374,2,2011-08-20,7,11:20,30.0,1,1,1,1,0,1,0,True
51.512349,-0.032436,2,2011-11-08,5,17:30,30.0,1,1,1,1,0,1,0,True
51.511827,-0.028135,2,2011-12-08,6,17:00,30.0,1,1,1,1,0,1,0,True
51.561328,-0.073894,3,2011-08-23,3,14:40,30.0,1,2,1,1,0,0,1,True
51.484918,-0.182693,3,2011-05-08,6,13:45,30.0,1,1,1,1,0,0,1,True
51.551277,-0.075184,2,2011-08-24,4,20:33,30.0,1,1,1,1,0,1,0,True
51.617925,-0.059509,2,2011-08-18,5,20:30,30.0,1,1,1,2,0,1,0,True
51.543332,-0.056915,2,2011-08-19,6,19:25,30.0,1,1,1,1,0,1,0,True
51.470279,-0.149438,3,2011-08-18,5,17:22,30.0,1,1,1,1,0,0,1,True
51.41163,-0.290433,2,2011-08-09,5,16:36,30.0,1,1,1,1,0,1,0,True
51.556638,-0.084047,3,2011-08-31,4,20:45,30.0,1,1,1,1,0,0,1,True
51.503144,-0.123755,2,2011-05-09,2,13:30,30.0,1,1,1,2,0,1,0,True
51.546006,-0.077282,3,2011-01-09,5,08:57,30.0,1,1,1,1,0,0,1,True
51.549462,-0.057808,2,2011-10-09,7,03:05,30.0,1,1,1,1,0,1,0,True
51.419715,-0.327238,2,2011-07-09,4,18:30,30.0,1,1,2,2,0,1,0,True
51.549615,-0.077995,3,2011-02-09,6,17:20,30.0,1,1,1,1,0,0,1,True
51.471423,-0.205692,2,2011-09-14,4,18:03,30.0,1,1,1,1,0,1,0,True
51.546144,-0.036748,3,2011-08-21,1,23:24,30.0,1,1,1,1,0,0,1,True
51.450938,-0.297312,2,2011-09-14,4,17:30,30.0,1,1,1,1,0,1,0,True
51.51653,-0.073046,2,2011-09-17,7,13:11,30.0,1,1,1,1,0,1,0,True
51.522535,-0.077262,2,2011-08-15,2,07:00,30.0,1,1,1,1,0,1,0,True
51.512416,-0.118763,2,2011-09-20,3,08:54,30.0,1,1,1,1,0,1,0,True
51.534402,-0.07705,2,2011-09-13,3,20:15,30.0,1,1,1,1,0,1,0,True
51.525417,-0.077573,3,2011-09-13,3,08:30,30.0,1,1,1,1,0,0,1,True
51.492378,-0.147967,3,2011-09-13,3,14:20,30.0,2,2,1,1,0,0,1,True
51.517441,-0.073729,2,2011-08-30,3,18:28,30.0,1,1,1,1,0,1,0,True
51.519766,-0.056621,3,2011-09-19,2,13:46,30.0,1,1,1,1,0,0,1,True
51.495933,-0.220721,3,2011-09-19,2,12:10,30.0,1,1,1,1,0,0,1,True
51.535552,-0.148522,2,2011-09-26,2,11:09,30.0,1,1,1,1,0,1,0,True
51.492758,-0.224879,2,2011-09-13,3,10:10,30.0,1,1,1,1,0,1,0,True
51.476147,-0.19125,3,2011-06-09,3,09:50,30.0,1,1,1,1,0,0,1,True
51.517059,0.034069,3,2011-08-17,4,14:00,30.0,1,1,1,1,0,0,1,True
